camera_id,timestamp,latitude,longitude,cars,motorcycles,buses,trucks,total,avg_speed_kmh,incident_flag,confidence,hour,day_of_week,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,is_night,heavy_vehicle_ratio,congestion_index,congestion_level
cam_002,2026-03-26 04:34:00+00:00,22.58,88.35,6,3,0,0,9,40.9,False,0.924,4,3,0,0,0,0,1,0.0,0.21,low
cam_002,2026-03-26 04:35:00+00:00,22.58,88.35,3,6,0,0,9,42.5,False,0.794,4,3,0,0,0,0,1,0.0,0.1934,low
cam_002,2026-03-26 04:36:00+00:00,22.58,88.35,8,1,0,0,9,37.4,False,0.884,4,3,0,0,0,0,1,0.0,0.2464,low
cam_002,2026-03-26 04:37:00+00:00,22.58,88.35,8,2,0,0,10,41.6,False,0.866,4,3,0,0,0,0,1,0.0,0.2066,low
cam_002,2026-03-26 04:38:00+00:00,22.58,88.35,11,1,0,0,12,40.0,False,0.932,4,3,0,0,0,0,1,0.0,0.2311,low
cam_002,2026-03-26 04:39:00+00:00,22.58,88.35,8,2,0,0,10,41.9,False,0.803,4,3,0,0,0,0,1,0.0,0.2035,low
cam_002,2026-03-26 04:40:00+00:00,22.58,88.35,6,1,0,0,7,44.8,False,0.827,4,3,0,0,0,0,1,0.0,0.1616,low
cam_002,2026-03-26 04:41:00+00:00,22.58,88.35,5,0,1,0,6,47.6,False,0.873,4,3,0,0,0,0,1,0.16666666666666666,0.1286,low
cam_002,2026-03-26 04:42:00+00:00,22.58,88.35,8,1,0,0,9,40.1,False,0.82,4,3,0,0,0,0,1,0.0,0.2183,low
cam_002,2026-03-26 04:43:00+00:00,22.58,88.35,1,2,0,0,3,45.8,False,0.805,4,3,0,0,0,0,1,0.0,0.1355,low
cam_002,2026-03-26 04:44:00+00:00,22.58,88.35,0,3,0,0,3,46.4,False,0.775,4,3,0,0,0,0,1,0.0,0.1293,low
cam_002,2026-03-26 04:45:00+00:00,22.58,88.35,4,4,0,0,8,41.6,False,0.871,4,3,0,0,0,0,1,0.0,0.1988,low
cam_002,2026-03-26 04:46:00+00:00,22.58,88.35,7,5,0,0,12,41.5,False,0.849,4,3,0,0,0,0,1,0.0,0.2155,low
cam_002,2026-03-26 04:47:00+00:00,22.58,88.35,7,0,0,0,7,39.7,False,0.888,4,3,0,0,0,0,1,0.0,0.2146,low
cam_002,2026-03-26 04:48:00+00:00,22.58,88.35,2,1,3,0,6,41.5,False,0.85,4,3,0,0,0,0,1,0.5,0.192,low
cam_002,2026-03-26 04:49:00+00:00,22.58,88.35,1,6,0,0,7,45.2,False,0.829,4,3,0,0,0,0,1,0.0,0.1574,low
cam_002,2026-03-26 04:50:00+00:00,22.58,88.35,5,0,0,0,5,46.0,False,0.827,4,3,0,0,0,0,1,0.0,0.1413,low
cam_002,2026-03-26 04:51:00+00:00,22.58,88.35,12,3,0,1,16,34.5,False,0.862,4,3,0,0,0,0,1,0.0625,0.304,medium
cam_002,2026-03-26 04:52:00+00:00,22.58,88.35,0,3,0,0,3,48.1,False,0.877,4,3,0,0,0,0,1,0.0,0.1116,low
cam_002,2026-03-26 04:53:00+00:00,22.58,88.35,9,4,0,0,13,38.3,False,0.75,4,3,0,0,0,0,1,0.0,0.2527,low
cam_002,2026-03-26 04:54:00+00:00,22.58,88.35,2,3,0,1,6,46.2,False,0.934,4,3,0,0,0,0,1,0.16666666666666666,0.1431,low
cam_002,2026-03-26 04:55:00+00:00,22.58,88.35,4,2,0,0,6,43.3,False,0.925,4,3,0,0,0,0,1,0.0,0.1733,low
cam_002,2026-03-26 04:56:00+00:00,22.58,88.35,8,6,1,0,15,38.1,False,0.922,4,3,0,0,0,0,1,0.06666666666666667,0.2626,low
cam_002,2026-03-26 04:57:00+00:00,22.58,88.35,3,4,0,0,7,47.7,False,0.912,4,3,0,0,0,0,1,0.0,0.1314,low
cam_002,2026-03-26 04:58:00+00:00,22.58,88.35,6,3,0,0,9,42.0,False,0.876,4,3,0,0,0,0,1,0.0,0.1986,low
cam_002,2026-03-26 04:59:00+00:00,22.58,88.35,2,3,0,0,5,44.1,False,0.82,4,3,0,0,0,0,1,0.0,0.161,low
cam_002,2026-03-26 05:00:00+00:00,22.58,88.35,8,3,0,0,11,34.6,False,0.873,5,3,0,0,0,0,1,0.0,0.2833,low
cam_002,2026-03-26 05:01:00+00:00,22.58,88.35,3,2,0,0,5,37.3,False,0.891,5,3,0,0,0,0,1,0.0,0.2317,low
cam_002,2026-03-26 05:02:00+00:00,22.58,88.35,6,4,1,0,11,38.0,False,0.898,5,3,0,0,0,0,1,0.09090909090909091,0.248,low
cam_002,2026-03-26 05:03:00+00:00,22.58,88.35,5,6,0,0,11,33.6,False,0.884,5,3,0,0,0,0,1,0.0,0.2937,low
cam_002,2026-03-26 05:04:00+00:00,22.58,88.35,8,4,0,1,13,31.1,False,0.791,5,3,0,0,0,0,1,0.07692307692307693,0.3276,medium
cam_002,2026-03-26 05:05:00+00:00,22.58,88.35,2,2,0,0,4,37.1,False,0.78,5,3,0,0,0,0,1,0.0,0.2299,low
cam_002,2026-03-26 05:06:00+00:00,22.58,88.35,3,3,2,1,9,37.0,False,0.786,5,3,0,0,0,0,1,0.3333333333333333,0.2505,low
cam_002,2026-03-26 05:07:00+00:00,22.58,88.35,6,5,2,0,13,33.3,False,0.79,5,3,0,0,0,0,1,0.15384615384615385,0.3047,medium
cam_002,2026-03-26 05:08:00+00:00,22.58,88.35,8,0,1,1,10,35.4,False,0.871,5,3,0,0,0,0,1,0.2,0.2711,low
cam_002,2026-03-26 05:09:00+00:00,22.58,88.35,6,2,0,0,8,36.8,False,0.752,5,3,0,0,0,0,1,0.0,0.2487,low
cam_002,2026-03-26 05:10:00+00:00,22.58,88.35,8,6,0,0,14,27.8,False,0.857,5,3,0,0,0,0,1,0.0,0.3658,medium
cam_002,2026-03-26 05:11:00+00:00,22.58,88.35,0,4,1,0,5,38.4,False,0.804,5,3,0,0,0,0,1,0.2,0.2203,low
cam_002,2026-03-26 05:12:00+00:00,22.58,88.35,9,3,0,0,12,33.3,False,0.906,5,3,0,0,0,0,1,0.0,0.3008,medium
cam_002,2026-03-26 05:13:00+00:00,22.58,88.35,8,0,1,0,9,39.8,False,0.757,5,3,0,0,0,0,1,0.1111111111111111,0.2214,low
cam_002,2026-03-26 05:14:00+00:00,22.58,88.35,8,0,1,0,9,33.3,False,0.903,5,3,0,0,0,0,1,0.1111111111111111,0.289,low
cam_002,2026-03-26 05:15:00+00:00,22.58,88.35,3,2,1,0,6,34.6,False,0.799,5,3,0,0,0,0,1,0.16666666666666666,0.2637,low
cam_002,2026-03-26 05:16:00+00:00,22.58,88.35,4,2,1,0,7,34.6,False,0.916,5,3,0,0,0,0,1,0.14285714285714285,0.2677,low
cam_002,2026-03-26 05:17:00+00:00,22.58,88.35,4,4,1,0,9,32.1,False,0.838,5,3,0,0,0,0,1,0.1111111111111111,0.3015,medium
cam_002,2026-03-26 05:18:00+00:00,22.58,88.35,1,0,0,0,1,43.9,False,0.818,5,3,0,0,0,0,1,0.0,0.1474,low
cam_002,2026-03-26 05:19:00+00:00,22.58,88.35,7,2,1,0,10,37.1,False,0.868,5,3,0,0,0,0,1,0.1,0.2534,low
cam_002,2026-03-26 05:20:00+00:00,22.58,88.35,10,3,0,0,13,32.2,False,0.763,5,3,0,0,0,0,1,0.0,0.3161,medium
cam_002,2026-03-26 05:21:00+00:00,22.58,88.35,5,7,0,0,12,34.8,False,0.769,5,3,0,0,0,0,1,0.0,0.2852,low
cam_002,2026-03-26 05:22:00+00:00,22.58,88.35,5,3,1,0,9,35.1,False,0.898,5,3,0,0,0,0,1,0.1111111111111111,0.2703,low
cam_002,2026-03-26 05:23:00+00:00,22.58,88.35,4,4,0,0,8,35.4,False,0.815,5,3,0,0,0,0,1,0.0,0.2633,low
cam_002,2026-03-26 05:24:00+00:00,22.58,88.35,5,1,1,0,7,35.7,False,0.827,5,3,0,0,0,0,1,0.14285714285714285,0.2562,low
cam_002,2026-03-26 05:25:00+00:00,22.58,88.35,5,2,0,0,7,35.8,False,0.865,5,3,0,0,0,0,1,0.0,0.2552,low
cam_002,2026-03-26 05:26:00+00:00,22.58,88.35,2,3,0,0,5,34.9,False,0.931,5,3,0,0,0,0,1,0.0,0.2567,low
cam_002,2026-03-26 05:27:00+00:00,22.58,88.35,3,3,0,0,6,37.7,False,0.926,5,3,0,0,0,0,1,0.0,0.2315,low
cam_002,2026-03-26 05:28:00+00:00,22.58,88.35,7,3,2,0,12,32.3,False,0.922,5,3,0,0,0,0,1,0.16666666666666666,0.3112,medium
cam_002,2026-03-26 05:29:00+00:00,22.58,88.35,4,4,2,0,10,35.5,False,0.921,5,3,0,0,0,0,1,0.2,0.2701,low
cam_002,2026-03-26 05:30:00+00:00,22.58,88.35,8,3,0,0,11,33.4,False,0.878,5,3,0,0,0,0,1,0.0,0.2958,low
cam_002,2026-03-26 05:31:00+00:00,22.58,88.35,10,6,0,0,16,28.9,False,0.944,5,3,0,0,0,0,1,0.0,0.3622,medium
cam_002,2026-03-26 05:32:00+00:00,22.58,88.35,8,3,0,0,11,31.5,False,0.88,5,3,0,0,0,0,1,0.0,0.3156,medium
cam_002,2026-03-26 05:33:00+00:00,22.58,88.35,1,3,2,0,6,37.3,False,0.813,5,3,0,0,0,0,1,0.3333333333333333,0.2357,low
cam_002,2026-03-26 05:34:00+00:00,22.58,88.35,5,1,0,0,6,38.7,False,0.875,5,3,0,0,0,0,1,0.0,0.2211,low
cam_002,2026-03-26 05:35:00+00:00,22.58,88.35,2,6,2,0,10,31.7,False,0.849,5,3,0,0,0,0,1,0.2,0.3096,medium
cam_002,2026-03-26 05:36:00+00:00,22.58,88.35,6,5,0,0,11,33.4,False,0.895,5,3,0,0,0,0,1,0.0,0.2958,low
cam_002,2026-03-26 05:37:00+00:00,22.58,88.35,11,1,1,0,13,32.1,False,0.853,5,3,0,0,0,0,1,0.07692307692307693,0.3172,medium
cam_002,2026-03-26 05:38:00+00:00,22.58,88.35,0,3,1,0,4,37.4,False,0.914,5,3,0,0,0,0,1,0.25,0.2268,low
cam_002,2026-03-26 05:39:00+00:00,22.58,88.35,4,2,0,0,6,36.0,False,0.848,5,3,0,0,0,0,1,0.0,0.2492,low
cam_002,2026-03-26 05:40:00+00:00,22.58,88.35,6,2,1,0,9,35.3,False,0.823,5,3,0,0,0,0,1,0.1111111111111111,0.2682,low
cam_002,2026-03-26 05:41:00+00:00,22.58,88.35,3,2,1,0,6,34.9,False,0.832,5,3,0,0,0,0,1,0.16666666666666666,0.2606,low
cam_002,2026-03-26 05:42:00+00:00,22.58,88.35,8,0,2,0,10,34.7,False,0.842,5,3,0,0,0,0,1,0.2,0.2784,low
cam_002,2026-03-26 05:43:00+00:00,22.58,88.35,5,5,2,0,12,30.6,False,0.849,5,3,0,0,0,0,1,0.16666666666666666,0.3289,medium
cam_002,2026-03-26 05:44:00+00:00,22.58,88.35,3,5,0,0,8,37.7,False,0.858,5,3,0,0,0,0,1,0.0,0.2393,low
cam_002,2026-03-26 05:45:00+00:00,22.58,88.35,4,4,0,0,8,40.3,False,0.769,5,3,0,0,0,0,1,0.0,0.2123,low
cam_002,2026-03-26 05:46:00+00:00,22.58,88.35,4,4,0,1,9,33.1,False,0.921,5,3,0,0,0,0,1,0.1111111111111111,0.2911,low
cam_002,2026-03-26 05:47:00+00:00,22.58,88.35,9,6,0,0,15,31.1,False,0.758,5,3,0,0,0,0,1,0.0,0.3354,medium
cam_002,2026-03-26 05:48:00+00:00,22.58,88.35,9,0,1,1,11,31.7,False,0.863,5,3,0,0,0,0,1,0.18181818181818182,0.3135,medium
cam_002,2026-03-26 05:49:00+00:00,22.58,88.35,5,1,0,0,6,39.3,False,0.907,5,3,0,0,0,0,1,0.0,0.2149,low
cam_002,2026-03-26 05:50:00+00:00,22.58,88.35,10,1,0,0,11,30.7,False,0.882,5,3,0,0,0,0,1,0.0,0.3239,medium
cam_002,2026-03-26 05:51:00+00:00,22.58,88.35,7,3,1,0,11,34.2,False,0.823,5,3,0,0,0,0,1,0.09090909090909091,0.2875,low
cam_002,2026-03-26 05:52:00+00:00,22.58,88.35,9,5,0,0,14,29.1,False,0.913,5,3,0,0,0,0,1,0.0,0.3523,medium
cam_002,2026-03-26 05:53:00+00:00,22.58,88.35,8,0,0,0,8,35.2,False,0.837,5,3,0,0,0,0,1,0.0,0.2653,low
cam_002,2026-03-26 05:54:00+00:00,22.58,88.35,7,4,0,0,11,31.1,False,0.941,5,3,0,0,0,0,1,0.0,0.3197,medium
cam_002,2026-03-26 05:55:00+00:00,22.58,88.35,5,2,1,0,8,37.2,False,0.937,5,3,0,0,0,0,1,0.125,0.2445,low
cam_002,2026-03-26 05:56:00+00:00,22.58,88.35,5,2,1,0,8,33.9,False,0.894,5,3,0,0,0,0,1,0.125,0.2789,low
cam_002,2026-03-26 05:57:00+00:00,22.58,88.35,8,4,0,0,12,33.5,False,0.79,5,3,0,0,0,0,1,0.0,0.2987,low
cam_002,2026-03-26 05:58:00+00:00,22.58,88.35,0,4,0,0,4,38.1,False,0.852,5,3,0,0,0,0,1,0.0,0.2195,low
cam_002,2026-03-26 05:59:00+00:00,22.58,88.35,7,2,1,0,10,33.8,False,0.77,5,3,0,0,0,0,1,0.1,0.2877,low
cam_002,2026-03-26 06:00:00+00:00,22.58,88.35,4,6,1,0,11,26.5,False,0.825,6,3,0,0,0,0,0,0.09090909090909091,0.3676,medium
cam_002,2026-03-26 06:01:00+00:00,22.58,88.35,8,2,1,1,12,23.9,False,0.826,6,3,0,0,0,0,0,0.16666666666666666,0.3985,medium
cam_002,2026-03-26 06:02:00+00:00,22.58,88.35,0,3,0,0,3,33.0,False,0.913,6,3,0,0,0,0,0,0.0,0.2686,low
cam_002,2026-03-26 06:03:00+00:00,22.58,88.35,7,2,1,0,10,30.1,False,0.807,6,3,0,0,0,0,0,0.1,0.3262,medium
cam_002,2026-03-26 06:04:00+00:00,22.58,88.35,2,7,0,1,10,25.4,False,0.872,6,3,0,0,0,0,0,0.1,0.3751,medium
cam_002,2026-03-26 06:05:00+00:00,22.58,88.35,5,4,1,0,10,29.3,False,0.763,6,3,0,0,0,0,0,0.1,0.3345,medium
cam_002,2026-03-26 06:06:00+00:00,22.58,88.35,2,2,1,0,5,34.0,False,0.819,6,3,0,0,0,0,0,0.2,0.2661,low
cam_002,2026-03-26 06:07:00+00:00,22.58,88.35,5,3,0,0,8,27.0,False,0.934,6,3,0,0,0,0,0,0.0,0.3506,medium
cam_002,2026-03-26 06:08:00+00:00,22.58,88.35,1,1,0,0,2,30.5,False,0.752,6,3,0,0,0,0,0,0.0,0.2907,low
cam_002,2026-03-26 06:09:00+00:00,22.58,88.35,0,1,0,0,1,35.6,False,0.84,6,3,0,0,0,0,0,0.0,0.2337,low
cam_002,2026-03-26 06:10:00+00:00,22.58,88.35,1,2,0,0,3,31.5,False,0.819,6,3,0,0,0,0,0,0.0,0.2842,low
cam_002,2026-03-26 06:11:00+00:00,22.58,88.35,9,4,0,0,13,28.3,False,0.897,6,3,0,0,0,0,0,0.0,0.3567,medium
cam_002,2026-03-26 06:12:00+00:00,22.58,88.35,5,1,0,0,6,30.3,False,0.888,6,3,0,0,0,0,0,0.0,0.3085,medium
cam_002,2026-03-26 06:13:00+00:00,22.58,88.35,4,5,0,0,9,26.2,False,0.923,6,3,0,0,0,0,0,0.0,0.3629,medium
cam_002,2026-03-26 06:14:00+00:00,22.58,88.35,5,3,0,1,9,25.5,False,0.831,6,3,0,0,0,0,0,0.1111111111111111,0.3701,medium
cam_002,2026-03-26 06:15:00+00:00,22.58,88.35,7,4,0,0,11,28.4,False,0.753,6,3,0,0,0,0,0,0.0,0.3478,medium
cam_002,2026-03-26 06:16:00+00:00,22.58,88.35,4,0,2,0,6,29.1,False,0.91,6,3,0,0,0,0,0,0.3333333333333333,0.3209,medium
cam_002,2026-03-26 06:17:00+00:00,22.58,88.35,3,1,1,0,5,31.1,False,0.797,6,3,0,0,0,0,0,0.2,0.2962,low
cam_002,2026-03-26 06:18:00+00:00,22.58,88.35,6,2,0,0,8,30.5,False,0.944,6,3,0,0,0,0,0,0.0,0.3142,medium
cam_002,2026-03-26 06:19:00+00:00,22.58,88.35,7,4,0,0,11,25.2,False,0.784,6,3,0,0,0,0,0,0.0,0.3811,medium
cam_002,2026-03-26 06:20:00+00:00,22.58,88.35,7,4,1,0,12,25.3,False,0.845,6,3,0,0,0,0,0,0.08333333333333333,0.384,medium
cam_002,2026-03-26 06:21:00+00:00,22.58,88.35,5,1,0,0,6,30.2,False,0.869,6,3,0,0,0,0,0,0.0,0.3095,medium
cam_002,2026-03-26 06:22:00+00:00,22.58,88.35,8,2,1,0,11,27.6,False,0.766,6,3,0,0,0,0,0,0.09090909090909091,0.3561,medium
cam_002,2026-03-26 06:23:00+00:00,22.58,88.35,5,6,1,0,12,26.6,False,0.784,6,3,0,0,0,0,0,0.08333333333333333,0.3705,medium
cam_002,2026-03-26 06:24:00+00:00,22.58,88.35,7,4,0,0,11,25.8,False,0.81,6,3,0,0,0,0,0,0.0,0.3749,medium
cam_002,2026-03-26 06:25:00+00:00,22.58,88.35,3,5,2,0,10,27.1,False,0.794,6,3,0,0,0,0,0,0.2,0.3574,medium
cam_002,2026-03-26 06:26:00+00:00,22.58,88.35,3,3,0,0,6,29.5,False,0.932,6,3,0,0,0,0,0,0.0,0.3168,medium
cam_002,2026-03-26 06:27:00+00:00,22.58,88.35,9,1,1,0,11,23.2,False,0.878,6,3,0,0,0,0,0,0.09090909090909091,0.4019,medium
cam_002,2026-03-26 06:28:00+00:00,22.58,88.35,5,3,0,0,8,29.1,False,0.859,6,3,0,0,0,0,0,0.0,0.3288,medium
cam_002,2026-03-26 06:29:00+00:00,22.58,88.35,6,2,0,0,8,32.4,False,0.889,6,3,0,0,0,0,0,0.0,0.2945,low
cam_002,2026-03-26 06:30:00+00:00,22.58,88.35,8,0,0,0,8,26.8,False,0.878,6,3,0,0,0,0,0,0.0,0.3527,medium
cam_002,2026-03-26 06:31:00+00:00,22.58,88.35,2,5,1,0,8,27.1,False,0.849,6,3,0,0,0,0,0,0.125,0.3496,medium
cam_002,2026-03-26 06:32:00+00:00,22.58,88.35,2,1,0,0,3,30.9,False,0.824,6,3,0,0,0,0,0,0.0,0.2904,low
cam_002,2026-03-26 06:33:00+00:00,22.58,88.35,5,6,1,0,12,26.8,False,0.903,6,3,0,0,0,0,0,0.08333333333333333,0.3684,medium
cam_002,2026-03-26 06:34:00+00:00,22.58,88.35,3,6,1,0,10,27.9,False,0.791,6,3,0,0,0,0,0,0.1,0.3491,medium
cam_002,2026-03-26 06:35:00+00:00,22.58,88.35,7,2,0,0,9,27.5,False,0.816,6,3,0,0,0,0,0,0.0,0.3493,medium
cam_002,2026-03-26 06:36:00+00:00,22.58,88.35,8,2,0,0,10,25.2,False,0.815,6,3,0,0,0,0,0,0.0,0.3772,medium
cam_002,2026-03-26 06:37:00+00:00,22.58,88.35,5,3,1,0,9,28.0,False,0.867,6,3,0,0,0,0,0,0.1111111111111111,0.3441,medium
cam_002,2026-03-26 06:38:00+00:00,22.58,88.35,6,8,0,0,14,20.7,False,0.772,6,3,0,0,0,0,0,0.0,0.4397,medium
cam_002,2026-03-26 06:39:00+00:00,22.58,88.35,8,7,0,0,15,23.3,False,0.873,6,3,0,0,0,0,0,0.0,0.4165,medium
cam_002,2026-03-26 06:40:00+00:00,22.58,88.35,8,1,0,0,9,29.5,False,0.913,6,3,0,0,0,0,0,0.0,0.3285,medium
cam_002,2026-03-26 06:41:00+00:00,22.58,88.35,6,6,3,0,15,20.5,False,0.841,6,3,0,0,0,0,0,0.2,0.4457,medium
cam_002,2026-03-26 06:42:00+00:00,22.58,88.35,8,0,1,0,9,24.7,False,0.829,6,3,0,0,0,0,0,0.1111111111111111,0.3784,medium
cam_002,2026-03-26 06:43:00+00:00,22.58,88.35,4,6,2,0,12,28.6,False,0.774,6,3,0,0,0,0,0,0.16666666666666666,0.3497,medium
cam_002,2026-03-26 06:44:00+00:00,22.58,88.35,4,4,0,0,8,27.4,False,0.92,6,3,0,0,0,0,0,0.0,0.3465,medium
cam_002,2026-03-26 06:45:00+00:00,22.58,88.35,6,1,1,0,8,30.9,False,0.936,6,3,0,0,0,0,0,0.125,0.3101,medium
cam_002,2026-03-26 06:46:00+00:00,22.58,88.35,4,5,0,0,9,27.5,False,0.818,6,3,0,0,0,0,0,0.0,0.3493,medium
cam_002,2026-03-26 06:47:00+00:00,22.58,88.35,4,2,0,0,6,29.9,False,0.84,6,3,0,0,0,0,0,0.0,0.3126,medium
cam_002,2026-03-26 06:48:00+00:00,22.58,88.35,3,4,0,0,7,30.3,False,0.795,6,3,0,0,0,0,0,0.0,0.3124,medium
cam_002,2026-03-26 06:49:00+00:00,22.58,88.35,9,2,0,0,11,24.4,False,0.863,6,3,0,0,0,0,0,0.0,0.3894,medium
cam_002,2026-03-26 06:50:00+00:00,22.58,88.35,7,1,0,0,8,28.9,False,0.899,6,3,0,0,0,0,0,0.0,0.3309,medium
cam_002,2026-03-26 06:51:00+00:00,22.58,88.35,6,2,2,1,11,25.4,False,0.783,6,3,0,0,0,0,0,0.2727272727272727,0.379,medium
cam_002,2026-03-26 06:52:00+00:00,22.58,88.35,12,1,0,1,14,21.2,False,0.817,6,3,0,0,0,0,0,0.07142857142857142,0.4345,medium
cam_002,2026-03-26 06:53:00+00:00,22.58,88.35,6,6,2,0,14,24.5,False,0.935,6,3,0,0,0,0,0,0.14285714285714285,0.4001,medium
cam_002,2026-03-26 06:54:00+00:00,22.58,88.35,3,3,1,0,7,28.9,False,0.894,6,3,0,0,0,0,0,0.14285714285714285,0.3269,medium
cam_002,2026-03-26 06:55:00+00:00,22.58,88.35,7,5,0,0,12,25.1,False,0.95,6,3,0,0,0,0,0,0.0,0.3861,medium
cam_002,2026-03-26 06:56:00+00:00,22.58,88.35,6,1,2,0,9,25.4,False,0.844,6,3,0,0,0,0,0,0.2222222222222222,0.3712,medium
cam_002,2026-03-26 06:57:00+00:00,22.58,88.35,5,0,0,0,5,34.2,False,0.94,6,3,0,0,0,0,0,0.0,0.264,low
cam_002,2026-03-26 06:58:00+00:00,22.58,88.35,7,3,0,0,10,28.8,False,0.924,6,3,0,0,0,0,0,0.0,0.3397,medium
cam_002,2026-03-26 06:59:00+00:00,22.58,88.35,5,0,0,0,5,32.9,False,0.895,6,3,0,0,0,0,0,0.0,0.2775,low
cam_002,2026-03-26 07:00:00+00:00,22.58,88.35,53,27,7,3,90,7.4,False,0.912,7,3,0,0,0,0,0,0.1111111111111111,0.876,high
cam_002,2026-03-26 07:01:00+00:00,22.58,88.35,46,25,6,2,79,5.0,False,0.754,7,3,0,0,0,0,0,0.10126582278481013,0.8578,high
cam_002,2026-03-26 07:02:00+00:00,22.58,88.35,50,26,5,2,83,11.9,False,0.916,7,3,0,0,0,0,0,0.08433734939759036,0.8017,high
cam_002,2026-03-26 07:03:00+00:00,22.58,88.35,47,30,6,3,86,7.9,False,0.909,7,3,0,0,0,0,0,0.10465116279069768,0.8551,high
cam_002,2026-03-26 07:04:00+00:00,22.58,88.35,55,26,6,4,91,6.5,False,0.808,7,3,0,0,0,0,0,0.10989010989010989,0.8893,high
cam_002,2026-03-26 07:05:00+00:00,22.58,88.35,52,26,7,3,88,8.8,False,0.855,7,3,0,0,0,0,0,0.11363636363636363,0.8536,high
cam_002,2026-03-26 07:06:00+00:00,22.58,88.35,54,29,5,3,91,10.3,False,0.757,7,3,0,0,0,0,0,0.08791208791208792,0.8498,high
cam_002,2026-03-26 07:07:00+00:00,22.58,88.35,54,29,8,3,94,8.0,False,0.893,7,3,0,0,0,0,0,0.11702127659574468,0.8854,high
cam_002,2026-03-26 07:08:00+00:00,22.58,88.35,52,25,6,3,86,10.6,False,0.781,7,3,0,0,0,0,0,0.10465116279069768,0.827,high
cam_002,2026-03-26 07:09:00+00:00,22.58,88.35,50,28,9,3,90,10.2,False,0.77,7,3,0,0,0,0,0,0.13333333333333333,0.8469,high
cam_002,2026-03-26 07:10:00+00:00,22.58,88.35,49,28,7,3,87,5.8,False,0.777,7,3,0,0,0,0,0,0.11494252873563218,0.8809,high
cam_002,2026-03-26 07:11:00+00:00,22.58,88.35,54,28,6,3,91,6.7,False,0.87,7,3,0,0,0,0,0,0.0989010989010989,0.8872,high
cam_002,2026-03-26 07:12:00+00:00,22.58,88.35,55,30,5,3,93,9.9,False,0.772,7,3,0,0,0,0,0,0.08602150537634409,0.8618,high
cam_002,2026-03-26 07:13:00+00:00,22.58,88.35,56,26,7,3,92,5.0,False,0.872,7,3,0,0,0,0,0,0.10869565217391304,0.9088,high
cam_002,2026-03-26 07:14:00+00:00,22.58,88.35,45,27,4,3,79,7.7,False,0.871,7,3,0,0,0,0,0,0.08860759493670886,0.8297,high
cam_002,2026-03-26 07:15:00+00:00,22.58,88.35,50,28,7,3,88,5.1,False,0.772,7,3,0,0,0,0,0,0.11363636363636363,0.8921,high
cam_002,2026-03-26 07:16:00+00:00,22.58,88.35,53,27,6,3,89,7.0,False,0.795,7,3,0,0,0,0,0,0.10112359550561797,0.8762,high
cam_002,2026-03-26 07:17:00+00:00,22.58,88.35,51,30,7,3,91,7.4,False,0.794,7,3,0,0,0,0,0,0.10989010989010989,0.8799,high
cam_002,2026-03-26 07:18:00+00:00,22.58,88.35,60,28,6,3,97,7.3,False,0.933,7,3,0,0,0,0,0,0.09278350515463918,0.9045,high
cam_002,2026-03-26 07:19:00+00:00,22.58,88.35,54,24,7,3,88,6.9,False,0.909,7,3,0,0,0,0,0,0.11363636363636363,0.8733,high
cam_002,2026-03-26 07:20:00+00:00,22.58,88.35,61,28,8,2,99,5.8,False,0.836,7,3,0,0,0,0,0,0.10101010101010101,0.9279,high
cam_002,2026-03-26 07:21:00+00:00,22.58,88.35,54,30,6,3,93,12.6,False,0.902,7,3,0,0,0,0,0,0.0967741935483871,0.8337,high
cam_002,2026-03-26 07:22:00+00:00,22.58,88.35,50,29,6,3,88,11.7,False,0.923,7,3,0,0,0,0,0,0.10227272727272728,0.8234,high
cam_002,2026-03-26 07:23:00+00:00,22.58,88.35,50,28,7,3,88,5.7,False,0.823,7,3,0,0,0,0,0,0.11363636363636363,0.8858,high
cam_002,2026-03-26 07:24:00+00:00,22.58,88.35,51,25,7,3,86,11.2,False,0.804,7,3,0,0,0,0,0,0.11627906976744186,0.8208,high
cam_002,2026-03-26 07:25:00+00:00,22.58,88.35,53,29,7,2,91,7.2,False,0.931,7,3,0,0,0,0,0,0.0989010989010989,0.882,high
cam_002,2026-03-26 07:26:00+00:00,22.58,88.35,55,31,7,3,96,8.3,False,0.895,7,3,0,0,0,0,0,0.10416666666666667,0.8902,high
cam_002,2026-03-26 07:27:00+00:00,22.58,88.35,52,31,7,3,93,7.9,False,0.803,7,3,0,0,0,0,0,0.10752688172043011,0.8826,high
cam_002,2026-03-26 07:28:00+00:00,22.58,88.35,52,27,7,3,89,6.7,False,0.943,7,3,0,0,0,0,0,0.11235955056179775,0.8793,high
cam_002,2026-03-26 07:29:00+00:00,22.58,88.35,47,28,9,4,88,10.0,False,0.803,7,3,0,0,0,0,0,0.14772727272727273,0.8411,high
cam_002,2026-03-26 07:30:00+00:00,22.58,88.35,53,29,7,3,92,8.3,False,0.929,7,3,0,0,0,0,0,0.10869565217391304,0.8745,high
cam_002,2026-03-26 07:31:00+00:00,22.58,88.35,55,30,5,2,92,7.0,False,0.943,7,3,0,0,0,0,0,0.07608695652173914,0.888,high
cam_002,2026-03-26 07:32:00+00:00,22.58,88.35,52,28,7,3,90,5.4,False,0.768,7,3,0,0,0,0,0,0.1111111111111111,0.8968,high
